method,game,seed,bin,return,agent_steps
DreamerV3,qbert,4,3.0,303.125,
DreamerV3,qbert,4,4.0,367.85714285714283,
DreamerV3,qbert,4,5.0,476.9230769230769,
DreamerV3,qbert,4,6.0,620.8333333333334,
DreamerV3,qbert,4,7.0,539.2857142857143,
DreamerV3,qbert,4,8.0,681.25,
DreamerV3,qbert,4,9.0,680.7692307692307,
DreamerV3,qbert,4,10.0,702.2727272727273,
DreamerV3,qbert,4,11.0,755.0,
DreamerV3,qbert,4,12.0,735.4166666666666,
DreamerV3,qbert,4,13.0,702.0833333333334,
DreamerV3,qbert,4,14.0,688.6363636363636,
DreamerV3,qbert,4,15.0,712.5,
DreamerV3,qbert,4,16.0,720.8333333333334,
DreamerV3,qbert,4,17.0,750.0,
DreamerV3,qbert,4,18.0,790.9090909090909,
DreamerV3,qbert,4,19.0,775.0,
DreamerV3,road_runner,0,0.0,100.0,
DreamerV3,road_runner,0,1.0,937.5,
DreamerV3,road_runner,0,2.0,928.5714285714286,
DreamerV3,road_runner,0,3.0,2075.0,
DreamerV3,road_runner,0,4.0,2875.0,
DreamerV3,road_runner,0,5.0,4857.142857142857,
DreamerV3,road_runner,0,6.0,8150.0,
DreamerV3,road_runner,0,7.0,10520.0,
DreamerV3,road_runner,0,8.0,10000.0,
DreamerV3,road_runner,0,9.0,14920.0,
DreamerV3,road_runner,0,10.0,17525.0,
DreamerV3,road_runner,0,11.0,16250.0,
DreamerV3,road_runner,0,12.0,18580.0,
DreamerV3,road_runner,0,13.0,18000.0,
DreamerV3,road_runner,0,14.0,18650.0,
DreamerV3,road_runner,0,15.0,16200.0,
DreamerV3,road_runner,0,16.0,17950.0,
DreamerV3,road_runner,0,17.0,17200.0,
DreamerV3,road_runner,0,18.0,16760.0,
DreamerV3,road_runner,0,19.0,18750.0,
DreamerV3,road_runner,1,0.0,8.333333333333334,
DreamerV3,road_runner,1,1.0,514.2857142857143,
DreamerV3,road_runner,1,2.0,1061.5384615384614,
DreamerV3,road_runner,1,3.0,1812.5,
DreamerV3,road_runner,1,4.0,2875.0,
DreamerV3,road_runner,1,5.0,2850.0,
DreamerV3,road_runner,1,6.0,3957.1428571428573,
DreamerV3,road_runner,1,7.0,7087.5,
DreamerV3,road_runner,1,8.0,10960.0,
DreamerV3,road_runner,1,9.0,11060.0,
DreamerV3,road_runner,1,10.0,13440.0,
DreamerV3,road_runner,1,11.0,18250.0,
DreamerV3,road_runner,1,12.0,17125.0,
DreamerV3,road_runner,1,13.0,18550.0,
DreamerV3,road_runner,1,14.0,17175.0,
DreamerV3,road_runner,1,15.0,16150.0,
DreamerV3,road_runner,1,16.0,18125.0,
DreamerV3,road_runner,1,17.0,17100.0,
DreamerV3,road_runner,1,18.0,16680.0,
DreamerV3,road_runner,1,19.0,16866.666666666668,
DreamerV3,road_runner,2,0.0,11.11111111111111,
DreamerV3,road_runner,2,1.0,527.2727272727273,
DreamerV3,road_runner,2,2.0,950.0,
DreamerV3,road_runner,2,3.0,1790.0,
DreamerV3,road_runner,2,4.0,4842.857142857143,
DreamerV3,road_runner,2,5.0,6916.666666666667,
DreamerV3,road_runner,2,6.0,7050.0,
DreamerV3,road_runner,2,7.0,7414.285714285715,
DreamerV3,road_runner,2,8.0,10883.333333333334,
DreamerV3,road_runner,2,9.0,13400.0,
DreamerV3,road_runner,2,10.0,12020.0,
DreamerV3,road_runner,2,11.0,13280.0,
DreamerV3,road_runner,2,12.0,14383.333333333334,
DreamerV3,road_runner,2,13.0,16375.0,
DreamerV3,road_runner,2,14.0,17075.0,
DreamerV3,road_runner,2,15.0,16540.0,
DreamerV3,road_runner,2,16.0,15425.0,
DreamerV3,road_runner,2,17.0,14416.666666666666,
DreamerV3,road_runner,2,18.0,17450.0,
DreamerV3,road_runner,2,19.0,16925.0,
DreamerV3,road_runner,3,0.0,0.0,
DreamerV3,road_runner,3,1.0,168.42105263157896,
DreamerV3,road_runner,3,2.0,850.0,
DreamerV3,road_runner,3,3.0,1000.0,
DreamerV3,road_runner,3,4.0,2916.6666666666665,
DreamerV3,road_runner,3,5.0,4883.333333333333,
DreamerV3,road_runner,3,6.0,6133.333333333333,
DreamerV3,road_runner,3,7.0,7760.0,
DreamerV3,road_runner,3,8.0,7940.0,
DreamerV3,road_runner,3,9.0,7360.0,
DreamerV3,road_runner,3,10.0,6860.0,
DreamerV3,road_runner,3,11.0,8900.0,
DreamerV3,road_runner,3,12.0,7500.0,
DreamerV3,road_runner,3,13.0,8860.0,
DreamerV3,road_runner,3,14.0,7780.0,
DreamerV3,road_runner,3,15.0,8950.0,
DreamerV3,road_runner,3,16.0,7820.0,
DreamerV3,road_runner,3,17.0,8160.0,
DreamerV3,road_runner,3,18.0,7860.0,
DreamerV3,road_runner,3,19.0,7640.0,
DreamerV3,road_runner,4,0.0,16.666666666666668,
DreamerV3,road_runner,4,1.0,238.46153846153845,
DreamerV3,road_runner,4,2.0,1687.5,
DreamerV3,road_runner,4,3.0,2516.6666666666665,
DreamerV3,road_runner,4,4.0,6433.333333333333,
DreamerV3,road_runner,4,5.0,6750.0,
DreamerV3,road_runner,4,6.0,6750.0,
DreamerV3,road_runner,4,7.0,6120.0,
DreamerV3,road_runner,4,8.0,7800.0,
DreamerV3,road_runner,4,9.0,7180.0,
DreamerV3,road_runner,4,10.0,6100.0,
DreamerV3,road_runner,4,11.0,6633.333333333333,
DreamerV3,road_runner,4,12.0,6940.0,
DreamerV3,road_runner,4,13.0,8100.0,
DreamerV3,road_runner,4,14.0,6580.0,
DreamerV3,road_runner,4,15.0,7433.333333333333,
DreamerV3,road_runner,4,16.0,5980.0,
DreamerV3,road_runner,4,17.0,7283.333333333333,
DreamerV3,road_runner,4,18.0,7625.0,
DreamerV3,road_runner,4,19.0,7066.666666666667,
DreamerV3,seaquest,0,0.0,86.66666666666667,
DreamerV3,seaquest,0,1.0,86.0,
DreamerV3,seaquest,0,2.0,148.57142857142858,
DreamerV3,seaquest,0,3.0,176.66666666666666,
DreamerV3,seaquest,0,4.0,344.0,
DreamerV3,seaquest,0,5.0,345.0,
DreamerV3,seaquest,0,6.0,445.0,
DreamerV3,seaquest,0,7.0,586.6666666666666,
DreamerV3,seaquest,0,8.0,473.3333333333333,
DreamerV3,seaquest,0,9.0,580.0,
DreamerV3,seaquest,0,10.0,440.0,
DreamerV3,seaquest,0,11.0,404.0,
DreamerV3,seaquest,0,12.0,460.0,
DreamerV3,seaquest,0,13.0,510.0,
DreamerV3,seaquest,0,14.0,620.0,
DreamerV3,seaquest,0,15.0,495.0,
DreamerV3,seaquest,0,16.0,350.0,
DreamerV3,seaquest,0,17.0,395.0,
DreamerV3,seaquest,0,18.0,515.0,
DreamerV3,seaquest,0,19.0,566.6666666666666,
DreamerV3,seaquest,1,0.0,76.0,
DreamerV3,seaquest,1,1.0,66.0,
DreamerV3,seaquest,1,2.0,94.54545454545455,
DreamerV3,seaquest,1,3.0,276.0,
DreamerV3,seaquest,1,4.0,355.0,
DreamerV3,seaquest,1,5.0,305.0,
DreamerV3,seaquest,1,6.0,324.0,
DreamerV3,seaquest,1,7.0,393.3333333333333,
DreamerV3,seaquest,1,8.0,313.3333333333333,
DreamerV3,seaquest,1,9.0,433.3333333333333,
DreamerV3,seaquest,1,10.0,372.0,
DreamerV3,seaquest,1,11.0,506.6666666666667,
DreamerV3,seaquest,1,12.0,435.0,
DreamerV3,seaquest,1,13.0,340.0,
DreamerV3,seaquest,1,14.0,470.0,
DreamerV3,seaquest,1,15.0,395.0,
DreamerV3,seaquest,1,16.0,368.0,
DreamerV3,seaquest,1,17.0,405.0,
DreamerV3,seaquest,1,18.0,368.0,
DreamerV3,seaquest,1,19.0,350.0,
DreamerV3,seaquest,2,0.0,55.55555555555556,
DreamerV3,seaquest,2,1.0,174.28571428571428,
DreamerV3,seaquest,2,2.0,122.22222222222223,
DreamerV3,seaquest,2,3.0,244.0,
DreamerV3,seaquest,2,4.0,340.0,
DreamerV3,seaquest,2,5.0,192.0,
DreamerV3,seaquest,2,6.0,800.0,
DreamerV3,seaquest,2,7.0,550.0,
DreamerV3,seaquest,2,8.0,546.6666666666666,
DreamerV3,seaquest,2,9.0,390.0,
DreamerV3,seaquest,2,10.0,500.0,
DreamerV3,seaquest,2,11.0,380.0,
DreamerV3,seaquest,2,12.0,413.3333333333333,
DreamerV3,seaquest,2,13.0,495.0,
DreamerV3,seaquest,2,14.0,380.0,
DreamerV3,seaquest,2,15.0,395.0,
DreamerV3,seaquest,2,16.0,460.0,
DreamerV3,seaquest,2,17.0,465.0,
DreamerV3,seaquest,2,18.0,400.0,
DreamerV3,seaquest,2,19.0,315.0,
DreamerV3,seaquest,3,0.0,75.55555555555556,
DreamerV3,seaquest,3,1.0,97.5,
DreamerV3,seaquest,3,2.0,216.66666666666666,
DreamerV3,seaquest,3,3.0,180.0,
DreamerV3,seaquest,3,4.0,313.3333333333333,
DreamerV3,seaquest,3,5.0,280.0,
DreamerV3,seaquest,3,6.0,420.0,
DreamerV3,seaquest,3,7.0,315.0,
DreamerV3,seaquest,3,8.0,566.6666666666666,
DreamerV3,seaquest,3,9.0,433.3333333333333,
DreamerV3,seaquest,3,10.0,396.0,
DreamerV3,seaquest,3,11.0,345.0,
DreamerV3,seaquest,3,12.0,276.6666666666667,
DreamerV3,seaquest,3,13.0,355.0,
DreamerV3,seaquest,3,14.0,264.0,
DreamerV3,seaquest,3,15.0,400.0,
DreamerV3,seaquest,3,16.0,430.0,
DreamerV3,seaquest,3,17.0,350.0,
DreamerV3,seaquest,3,18.0,450.0,
DreamerV3,seaquest,3,19.0,365.0,
DreamerV3,seaquest,4,0.0,157.14285714285714,
DreamerV3,seaquest,4,1.0,142.5,
DreamerV3,seaquest,4,2.0,345.0,
DreamerV3,seaquest,4,3.0,263.3333333333333,
DreamerV3,seaquest,4,4.0,268.0,
DreamerV3,seaquest,4,5.0,325.0,
DreamerV3,seaquest,4,6.0,308.0,
DreamerV3,seaquest,4,7.0,304.0,
DreamerV3,seaquest,4,8.0,290.0,
DreamerV3,seaquest,4,9.0,340.0,
DreamerV3,seaquest,4,10.0,262.85714285714283,
DreamerV3,seaquest,4,11.0,276.6666666666667,
DreamerV3,seaquest,4,12.0,260.0,
DreamerV3,seaquest,4,13.0,352.0,
DreamerV3,seaquest,4,14.0,286.6666666666667,
DreamerV3,seaquest,4,15.0,300.0,
DreamerV3,seaquest,4,16.0,320.0,
DreamerV3,seaquest,4,17.0,400.0,
DreamerV3,seaquest,4,18.0,415.0,
DreamerV3,seaquest,4,19.0,340.0,
DreamerV3,up_n_down,0,0.0,350.0,
DreamerV3,up_n_down,0,1.0,1390.0,
DreamerV3,up_n_down,0,2.0,1596.6666666666667,
DreamerV3,up_n_down,0,3.0,3466.0,
DreamerV3,up_n_down,0,4.0,3800.0,
DreamerV3,up_n_down,0,8.0,58370.0,
DreamerV3,up_n_down,0,9.0,11383.333333333334,
DreamerV3,up_n_down,0,10.0,3975.0,
DreamerV3,up_n_down,0,11.0,18560.0,
DreamerV3,up_n_down,0,12.0,13020.0,
DreamerV3,up_n_down,0,14.0,18295.0,
DreamerV3,up_n_down,0,15.0,16010.0,
DreamerV3,up_n_down,0,16.0,14260.0,
DreamerV3,up_n_down,0,17.0,26690.0,
DreamerV3,up_n_down,0,18.0,23530.0,
DreamerV3,up_n_down,0,19.0,10620.0,
DreamerV3,up_n_down,1,0.0,501.1111111111111,
DreamerV3,up_n_down,1,1.0,980.0,
DreamerV3,up_n_down,1,2.0,766.25,
DreamerV3,up_n_down,1,3.0,1566.6666666666667,
DreamerV3,up_n_down,1,4.0,3440.0,
DreamerV3,up_n_down,1,5.0,527.1428571428571,
DreamerV3,up_n_down,1,6.0,3030.0,
DreamerV3,up_n_down,1,7.0,7820.0,
DreamerV3,up_n_down,1,13.0,46370.0,
DreamerV3,up_n_down,1,14.0,2916.0,
DreamerV3,up_n_down,1,15.0,1656.6666666666667,
DreamerV3,up_n_down,1,17.0,21490.0,
DreamerV3,up_n_down,1,18.0,23530.0,
DreamerV3,up_n_down,2,0.0,694.4444444444445,
DreamerV3,up_n_down,2,1.0,1146.6666666666667,
DreamerV3,up_n_down,2,2.0,842.5,
DreamerV3,up_n_down,2,3.0,942.2222222222222,
DreamerV3,up_n_down,2,4.0,1685.5555555555557,
DreamerV3,up_n_down,2,5.0,2145.0,
DreamerV3,up_n_down,2,6.0,2427.5,
DreamerV3,up_n_down,2,7.0,2411.4285714285716,
DreamerV3,up_n_down,2,8.0,2242.8571428571427,
DreamerV3,up_n_down,2,9.0,2104.285714285714,
DreamerV3,up_n_down,2,10.0,2191.4285714285716,
DreamerV3,up_n_down,2,11.0,2332.8571428571427,
DreamerV3,up_n_down,2,12.0,3078.3333333333335,
DreamerV3,up_n_down,2,13.0,3711.6666666666665,
DreamerV3,up_n_down,2,14.0,3751.4285714285716,
DreamerV3,up_n_down,2,15.0,3738.3333333333335,
DreamerV3,up_n_down,2,16.0,4161.666666666667,
DreamerV3,up_n_down,2,17.0,4544.0,
DreamerV3,up_n_down,2,18.0,3231.25,
DreamerV3,up_n_down,2,19.0,3826.6666666666665,
DreamerV3,up_n_down,3,0.0,345.0,
DreamerV3,up_n_down,3,1.0,1236.25,
DreamerV3,up_n_down,3,2.0,1428.888888888889,
DreamerV3,up_n_down,3,3.0,2330.0,
DreamerV3,up_n_down,3,4.0,29670.0,
DreamerV3,up_n_down,3,5.0,5585.0,
DreamerV3,up_n_down,3,6.0,7970.0,
DreamerV3,up_n_down,3,7.0,6146.666666666667,
DreamerV3,up_n_down,3,11.0,73020.0,
DreamerV3,up_n_down,3,12.0,4532.0,
DreamerV3,up_n_down,3,13.0,8060.0,
DreamerV3,up_n_down,3,14.0,16500.0,
DreamerV3,up_n_down,3,15.0,8615.0,
DreamerV3,up_n_down,3,17.0,46610.0,
DreamerV3,up_n_down,3,18.0,5000.0,
DreamerV3,up_n_down,3,19.0,31650.0,
DreamerV3,up_n_down,4,0.0,370.0,
DreamerV3,up_n_down,4,1.0,987.5,
DreamerV3,up_n_down,4,2.0,1290.0,
DreamerV3,up_n_down,4,3.0,1702.857142857143,
DreamerV3,up_n_down,4,4.0,5264.0,
DreamerV3,up_n_down,4,5.0,6702.5,
DreamerV3,up_n_down,4,7.0,69460.0,
DreamerV3,up_n_down,4,12.0,189400.0,
DreamerV3,up_n_down,4,13.0,41040.0,
DreamerV3,up_n_down,4,16.0,141240.0,
Full CoRe-WM,alien,1,,201.0,10000.0
Full CoRe-WM,alien,1,,223.0,20000.0
Full CoRe-WM,alien,1,,281.0,30000.0
Full CoRe-WM,alien,1,,361.0,40000.0
Full CoRe-WM,alien,1,,514.0,50000.0
Full CoRe-WM,alien,1,,428.0,60000.0
Full CoRe-WM,alien,1,,394.0,70000.0
Full CoRe-WM,alien,1,,361.0,80000.0
Full CoRe-WM,alien,1,,518.0,90000.0
Full CoRe-WM,alien,1,,481.1,100000.0
Full CoRe-WM,alien,2,,193.0,10000.0
Full CoRe-WM,alien,2,,283.0,20000.0
Full CoRe-WM,alien,2,,289.0,30000.0
Full CoRe-WM,alien,2,,325.0,40000.0
Full CoRe-WM,alien,2,,359.0,50000.0
Full CoRe-WM,alien,2,,91.0,60000.0
Full CoRe-WM,alien,2,,514.0,70000.0
Full CoRe-WM,alien,2,,446.0,80000.0
Full CoRe-WM,alien,2,,400.0,90000.0
Full CoRe-WM,alien,2,,441.8,100000.0
Full CoRe-WM,alien,3,,208.0,10000.0
Full CoRe-WM,alien,3,,246.0,20000.0
Full CoRe-WM,alien,3,,201.0,30000.0
Full CoRe-WM,alien,3,,430.0,40000.0
Full CoRe-WM,alien,3,,188.0,50000.0
Full CoRe-WM,alien,3,,306.0,60000.0
Full CoRe-WM,alien,3,,529.0,70000.0
Full CoRe-WM,alien,3,,409.0,80000.0
Full CoRe-WM,alien,3,,417.0,90000.0
Full CoRe-WM,alien,3,,527.3,100000.0
Full CoRe-WM,alien,4,,194.0,10000.0
Full CoRe-WM,alien,4,,298.0,20000.0
Full CoRe-WM,alien,4,,110.0,30000.0
Full CoRe-WM,alien,4,,381.0,40000.0
Full CoRe-WM,alien,4,,415.0,50000.0
Full CoRe-WM,alien,4,,395.0,60000.0
Full CoRe-WM,alien,4,,512.0,70000.0
Full CoRe-WM,alien,4,,369.0,80000.0
Full CoRe-WM,alien,4,,374.0,90000.0
Full CoRe-WM,alien,4,,489.5,100000.0
Full CoRe-WM,amidar,0,,9.7,10000.0
Full CoRe-WM,amidar,0,,31.0,20000.0
Full CoRe-WM,amidar,0,,41.1,30000.0
Full CoRe-WM,amidar,0,,57.8,40000.0
Full CoRe-WM,amidar,0,,92.0,50000.0
Full CoRe-WM,amidar,0,,62.7,60000.0
Full CoRe-WM,amidar,0,,84.0,70000.0
Full CoRe-WM,amidar,0,,117.2,80000.0
Full CoRe-WM,amidar,0,,129.2,90000.0
Full CoRe-WM,amidar,0,,131.67,100000.0
Full CoRe-WM,amidar,1,,3.0,10000.0
Full CoRe-WM,amidar,1,,4.5,20000.0
Full CoRe-WM,amidar,1,,58.8,30000.0
Full CoRe-WM,amidar,1,,49.4,40000.0
Full CoRe-WM,amidar,1,,61.8,50000.0
Full CoRe-WM,amidar,1,,93.5,60000.0
Full CoRe-WM,amidar,1,,119.1,70000.0
Full CoRe-WM,amidar,1,,92.9,80000.0
Full CoRe-WM,amidar,1,,108.2,90000.0
Full CoRe-WM,amidar,1,,148.54,100000.0
Full CoRe-WM,amidar,2,,2.8,10000.0
Full CoRe-WM,amidar,2,,32.2,20000.0
Full CoRe-WM,amidar,2,,84.2,30000.0
Full CoRe-WM,amidar,2,,69.3,40000.0
Full CoRe-WM,amidar,2,,73.1,50000.0
Full CoRe-WM,amidar,2,,68.0,60000.0
Full CoRe-WM,amidar,2,,84.0,70000.0
Full CoRe-WM,amidar,2,,70.3,80000.0
Full CoRe-WM,amidar,2,,88.8,90000.0
Full CoRe-WM,amidar,2,,77.72,100000.0
Full CoRe-WM,amidar,3,,18.8,10000.0
Full CoRe-WM,amidar,3,,35.0,20000.0
Full CoRe-WM,amidar,3,,48.5,30000.0
Full CoRe-WM,amidar,3,,53.2,40000.0
Full CoRe-WM,amidar,3,,42.4,50000.0
Full CoRe-WM,amidar,3,,73.5,60000.0
Full CoRe-WM,amidar,3,,101.4,70000.0
Full CoRe-WM,amidar,3,,81.9,80000.0
Full CoRe-WM,amidar,3,,93.6,90000.0
Full CoRe-WM,amidar,3,,131.02,100000.0
Full CoRe-WM,amidar,4,,2.5,10000.0
Full CoRe-WM,amidar,4,,42.4,20000.0
Full CoRe-WM,amidar,4,,47.8,30000.0
Full CoRe-WM,amidar,4,,72.7,40000.0
Full CoRe-WM,amidar,4,,77.3,50000.0
Full CoRe-WM,amidar,4,,64.6,60000.0
Full CoRe-WM,amidar,4,,109.6,70000.0
Full CoRe-WM,amidar,4,,119.9,80000.0
Full CoRe-WM,amidar,4,,115.1,90000.0
Full CoRe-WM,amidar,4,,73.99,100000.0
Full CoRe-WM,assault,0,,84.0,10000.0
Full CoRe-WM,assault,0,,394.8,20000.0
Full CoRe-WM,assault,0,,571.2,30000.0
Full CoRe-WM,assault,0,,384.3,40000.0
Full CoRe-WM,assault,0,,487.2,50000.0
Full CoRe-WM,assault,0,,501.9,60000.0
Full CoRe-WM,assault,0,,527.1,70000.0
Full CoRe-WM,assault,0,,606.9,80000.0
Full CoRe-WM,assault,0,,672.0,90000.0
Full CoRe-WM,assault,0,,648.9,100000.0
Full CoRe-WM,assault,1,,245.7,10000.0
Full CoRe-WM,assault,1,,445.2,20000.0
Full CoRe-WM,assault,1,,455.7,30000.0
Full CoRe-WM,assault,1,,541.8,40000.0
Full CoRe-WM,assault,1,,632.1,50000.0
Full CoRe-WM,assault,1,,529.2,60000.0
Full CoRe-WM,assault,1,,678.3,70000.0
Full CoRe-WM,assault,1,,585.9,80000.0
Full CoRe-WM,assault,1,,680.4,90000.0
Full CoRe-WM,assault,1,,652.89,100000.0
Full CoRe-WM,assault,2,,199.5,10000.0
Full CoRe-WM,assault,2,,333.9,20000.0
Full CoRe-WM,assault,2,,401.1,30000.0
Full CoRe-WM,assault,2,,546.0,40000.0
Full CoRe-WM,assault,2,,653.1,50000.0
Full CoRe-WM,assault,2,,655.2,60000.0
Full CoRe-WM,assault,2,,525.0,70000.0
Full CoRe-WM,assault,2,,573.3,80000.0
Full CoRe-WM,assault,2,,703.5,90000.0
Full CoRe-WM,assault,2,,598.92,100000.0
Full CoRe-WM,assault,3,,184.8,10000.0
Full CoRe-WM,assault,3,,386.4,20000.0
Full CoRe-WM,assault,3,,537.6,30000.0
Full CoRe-WM,assault,3,,462.0,40000.0
Full CoRe-WM,assault,3,,499.8,50000.0
Full CoRe-WM,assault,3,,592.2,60000.0
Full CoRe-WM,assault,3,,560.7,70000.0
Full CoRe-WM,assault,3,,615.3,80000.0
Full CoRe-WM,assault,3,,638.4,90000.0
Full CoRe-WM,assault,3,,643.44,100000.0
Full CoRe-WM,assault,4,,258.3,10000.0
Full CoRe-WM,assault,4,,415.8,20000.0
Full CoRe-WM,assault,4,,562.8,30000.0
Full CoRe-WM,assault,4,,529.2,40000.0
Full CoRe-WM,assault,4,,571.2,50000.0
Full CoRe-WM,assault,4,,514.5,60000.0
Full CoRe-WM,assault,4,,665.7,70000.0
Full CoRe-WM,assault,4,,535.5,80000.0
Full CoRe-WM,assault,4,,642.6,90000.0
Full CoRe-WM,assault,4,,588.31,100000.0
Full CoRe-WM,asterix,0,,180.0,10000.0
Full CoRe-WM,asterix,0,,225.0,20000.0
Full CoRe-WM,asterix,0,,265.0,30000.0
Full CoRe-WM,asterix,0,,305.0,40000.0
Full CoRe-WM,asterix,0,,440.0,50000.0
Full CoRe-WM,asterix,0,,295.0,60000.0
Full CoRe-WM,asterix,0,,460.0,70000.0
Full CoRe-WM,asterix,0,,370.0,80000.0
Full CoRe-WM,asterix,0,,590.0,90000.0
Full CoRe-WM,asterix,0,,520.5,100000.0
Full CoRe-WM,asterix,1,,260.0,10000.0
Full CoRe-WM,asterix,1,,205.0,20000.0
Full CoRe-WM,asterix,1,,210.0,30000.0
Full CoRe-WM,asterix,1,,220.0,40000.0
Full CoRe-WM,asterix,1,,305.0,50000.0
Full CoRe-WM,asterix,1,,365.0,60000.0
Full CoRe-WM,asterix,1,,495.0,70000.0
Full CoRe-WM,asterix,1,,520.0,80000.0
Full CoRe-WM,asterix,1,,560.0,90000.0
Full CoRe-WM,asterix,1,,531.0,100000.0
Full CoRe-WM,asterix,2,,220.0,10000.0
Full CoRe-WM,asterix,2,,115.0,20000.0
Full CoRe-WM,asterix,2,,215.0,30000.0
Full CoRe-WM,asterix,2,,245.0,40000.0
Full CoRe-WM,asterix,2,,200.0,50000.0
Full CoRe-WM,asterix,2,,415.0,60000.0
Full CoRe-WM,asterix,2,,470.0,70000.0
Full CoRe-WM,asterix,2,,430.0,80000.0
Full CoRe-WM,asterix,2,,560.0,90000.0
Full CoRe-WM,asterix,2,,563.0,100000.0
Full CoRe-WM,asterix,3,,195.0,10000.0
Full CoRe-WM,asterix,3,,235.0,20000.0
Full CoRe-WM,asterix,3,,220.0,30000.0
Full CoRe-WM,asterix,3,,265.0,40000.0
Full CoRe-WM,asterix,3,,330.0,50000.0
Full CoRe-WM,asterix,3,,435.0,60000.0
Full CoRe-WM,asterix,3,,430.0,70000.0
Full CoRe-WM,asterix,3,,480.0,80000.0
Full CoRe-WM,asterix,3,,440.0,90000.0
Full CoRe-WM,asterix,3,,563.5,100000.0
Full CoRe-WM,asterix,4,,175.0,10000.0
Full CoRe-WM,asterix,4,,305.0,20000.0
Full CoRe-WM,asterix,4,,165.0,30000.0
Full CoRe-WM,asterix,4,,195.0,40000.0
Full CoRe-WM,asterix,4,,260.0,50000.0
Full CoRe-WM,asterix,4,,260.0,60000.0
Full CoRe-WM,asterix,4,,400.0,70000.0
Full CoRe-WM,asterix,4,,500.0,80000.0
Full CoRe-WM,asterix,4,,490.0,90000.0
Full CoRe-WM,asterix,4,,546.5,100000.0
Full CoRe-WM,bank_heist,0,,12.0,10000.0
Full CoRe-WM,bank_heist,0,,19.0,20000.0
Full CoRe-WM,bank_heist,0,,6.0,30000.0
Full CoRe-WM,bank_heist,0,,19.0,40000.0
Full CoRe-WM,bank_heist,0,,15.0,50000.0
Full CoRe-WM,bank_heist,0,,29.0,60000.0
Full CoRe-WM,bank_heist,0,,16.0,70000.0
Full CoRe-WM,bank_heist,0,,17.0,80000.0
Full CoRe-WM,bank_heist,0,,15.0,90000.0
Full CoRe-WM,bank_heist,0,,28.2,100000.0
Full CoRe-WM,bank_heist,1,,18.0,10000.0
Full CoRe-WM,bank_heist,1,,16.0,20000.0
Full CoRe-WM,bank_heist,1,,2.0,30000.0
Full CoRe-WM,bank_heist,1,,23.0,40000.0
Full CoRe-WM,bank_heist,1,,26.0,50000.0
Full CoRe-WM,bank_heist,1,,24.0,60000.0
Full CoRe-WM,bank_heist,1,,17.0,70000.0
Full CoRe-WM,bank_heist,1,,24.0,80000.0
Full CoRe-WM,bank_heist,1,,30.0,90000.0
Full CoRe-WM,bank_heist,1,,25.9,100000.0
Full CoRe-WM,bank_heist,2,,13.0,10000.0
Full CoRe-WM,bank_heist,2,,8.0,20000.0
Full CoRe-WM,bank_heist,2,,11.0,30000.0
Full CoRe-WM,bank_heist,2,,15.0,40000.0
Full CoRe-WM,bank_heist,2,,31.0,50000.0
Full CoRe-WM,bank_heist,2,,13.0,60000.0
Full CoRe-WM,bank_heist,2,,17.0,70000.0
Full CoRe-WM,bank_heist,2,,18.0,80000.0
Full CoRe-WM,bank_heist,2,,19.0,90000.0
Full CoRe-WM,bank_heist,2,,28.4,100000.0
Full CoRe-WM,bank_heist,3,,3.0,10000.0
Full CoRe-WM,bank_heist,3,,5.0,20000.0
Full CoRe-WM,bank_heist,3,,2.0,30000.0
Full CoRe-WM,bank_heist,3,,9.0,40000.0
Full CoRe-WM,bank_heist,3,,6.0,50000.0
Full CoRe-WM,bank_heist,3,,12.0,60000.0
Full CoRe-WM,bank_heist,3,,26.0,70000.0
Full CoRe-WM,bank_heist,3,,19.0,80000.0
Full CoRe-WM,bank_heist,3,,19.0,90000.0
Full CoRe-WM,bank_heist,3,,18.6,100000.0
Full CoRe-WM,bank_heist,4,,18.0,10000.0
Full CoRe-WM,bank_heist,4,,11.0,20000.0
Full CoRe-WM,bank_heist,4,,23.0,30000.0
Full CoRe-WM,bank_heist,4,,19.0,40000.0
Full CoRe-WM,bank_heist,4,,23.0,50000.0
Full CoRe-WM,bank_heist,4,,24.0,60000.0
Full CoRe-WM,bank_heist,4,,34.0,70000.0
Full CoRe-WM,bank_heist,4,,25.0,80000.0
Full CoRe-WM,bank_heist,4,,26.0,90000.0
Full CoRe-WM,bank_heist,4,,34.3,100000.0
Full CoRe-WM,battle_zone,0,,2400.0,10000.0
Full CoRe-WM,battle_zone,0,,1600.0,20000.0
Full CoRe-WM,battle_zone,0,,1400.0,30000.0
Full CoRe-WM,battle_zone,0,,3300.0,40000.0
Full CoRe-WM,battle_zone,0,,1600.0,50000.0
Full CoRe-WM,battle_zone,0,,2200.0,60000.0
Full CoRe-WM,battle_zone,0,,5400.0,70000.0
Full CoRe-WM,battle_zone,0,,3700.0,80000.0
Full CoRe-WM,battle_zone,0,,5000.0,90000.0
Full CoRe-WM,battle_zone,0,,6020.0,100000.0
Full CoRe-WM,battle_zone,1,,2100.0,10000.0
Full CoRe-WM,battle_zone,1,,3900.0,20000.0
Full CoRe-WM,battle_zone,1,,3200.0,30000.0
Full CoRe-WM,battle_zone,1,,2800.0,40000.0
Full CoRe-WM,battle_zone,1,,400.0,50000.0
Full CoRe-WM,battle_zone,1,,5100.0,60000.0
