game,checkpoint,episodes,mean,checkpoint_hash,training_seed,evaluation_seed
demon_attack,40000,10,384.5,05dbfc6d78902f790d192e2c8ecce145b6a3741a103812a82222128d33f8911b,4,0
demon_attack,50000,10,190.5,eb75908bc21a9e28a04bec104dc99104a9cddfbe57e0a9f640fa79817f2634f2,4,0
demon_attack,60000,10,171.5,24a917e95a5cd2898cc99dc72e7f5958de080dd3069da8607c9532b552d85265,4,0
demon_attack,70000,10,177.5,8fc435edd48cf178274a00715aec6b712f39f66de94d2480fd6bb669cb35a224,4,0
demon_attack,80000,10,185.0,15eb590da41127b9311b0eced4e5e8a6ce135a768d42a9a8f4ef380f1e83a0fa,4,0
demon_attack,90000,10,129.5,224cf32f69b0724d097be7089dc73fe9215fda428b6bed010f341f421b4dfbd4,4,0
demon_attack,100000,100,180.3,ecf4905845d0ffcf855c5bd2bc43ac917e30528a39438d2f0b701595473a5543,4,0
freeway,10000,10,0.0,7ab69e7e1a2ae1a7b12b47c1f59df44bdae71fa76ed89d40cd6852367a1700c2,4,0
freeway,20000,10,0.0,f0715e2b7d6857bd2fca7a2487199f3a97386377796031aba6747fcedd8a4bfd,4,0
freeway,30000,10,0.0,4616515140c9143216fae86b446fa16674ac11a32b6082a9dab2dcbdcf0a12e3,4,0
freeway,40000,10,0.0,a58a03c2abc4f45535abaddd79f556f8b44575d0f26e6313322e017aa70407e6,4,0
freeway,50000,10,0.0,934d300be8a458cb4c979c42f09847511291fde70dc06b7613ae672d3e8f1da4,4,0
freeway,60000,10,0.0,a95ab32b3b4ca8174dabde43eb53646d2bb0086e2e72d80c4103589f7dc4f445,4,0
freeway,70000,10,0.0,463422c343e34dace8bd930aa477f3dcfbb3e5561800381b4566e0c96094ede4,4,0
freeway,80000,10,0.0,8b1b62c8702cfb90b452cbd0bb78744cf86b5c0ff52050b01bb16cd0136470c8,4,0
freeway,90000,10,0.0,856709dbb49ff13fada25d11b4f1152f1f862260dadfc3f2f78f302b935bff27,4,0
freeway,100000,100,0.0,449462eeebc4ec29977f16dfa0f005cb7e61b8bf16e6b7a9beb5798ace5f61d5,4,0
frostbite,10000,10,97.0,3f19e2e35c17e56286b367c48c27f8ec99a90254d88b2917a74ae3ecc15edf7d,4,0
frostbite,20000,10,975.0,887a4b9df22374da866a8a0e883a07e3e58d75da271c4d33f0e9a9d7ae6db34d,4,0
frostbite,30000,10,972.0,48c4fd48757a9947b43bde31439190bf9570f9ca71c4bfe5047d273ac61f281f,4,0
frostbite,40000,10,1648.0,d00dca3bdd6b90f98738fe56618ad22e72b7990f4c56045cf7d9f236ae841c30,4,0
frostbite,50000,10,1520.0,2b2428385865c37604bb0103492f892eaab5ca6e4770ec834d0571ec92ed1eb7,4,0
frostbite,60000,10,2301.0,b430dc8228cb2e33fdedca6f152028e7c95e01cdc73575dd5507ee10815b55b8,4,0
frostbite,70000,10,2195.0,0ab3dc7d90f17afb28baa2acef96d9cc3773a83a5e1b69eb5ff5308da571e508,4,0
frostbite,80000,10,1945.0,197430b58b604d8e750947a080185374cb0c7b3c9b45bcf575b802921b438d65,4,0
frostbite,90000,10,2255.0,148faa43aee816fc1624984d6c27896be9cce5ccf2bd27f304965db34759f7c8,4,0
frostbite,100000,100,2804.3,ea2480c39c39993fed19305465777be791c289d0736990a8532391dbc591c536,4,0
gopher,10000,10,240.0,7ec1b43c0a5e81cffcda6b26427663f7edeee5d4d1da62afcbda8ba0431e5bb0,4,0
gopher,20000,10,260.0,c597ae7d2125e9f8cad35c14e446ca8fcd6b87b7a9711ecafe4b90f7fe74c77e,4,0
gopher,30000,10,310.0,7e18ee05e8ff5c51a45f4353be3f7453957fc8b594a39250da7ccebf8478d502,4,0
gopher,40000,10,694.0,9ce2f0807a8611961b84739c79997936051371bfc6708fadecd7b18bfe37ce0c,4,0
gopher,50000,10,690.0,dcbf81ab623d795f9ded725767b1028a01f4bdc9aa9a1932e0344578107f5e4a,4,0
gopher,60000,10,770.0,3f1f2cdbdd552db0c7a2da2658e26d0f113388a4bd0a519e5b249afd868f2e61,4,0
gopher,70000,10,626.0,ec9498a8bd2c26149a9e179f340ecbd94e14f9fc7a5a39804a935dd3aa78d3c0,4,0
gopher,80000,10,742.0,a0a0b5912f1829ac3ad51dd855ec3aa970579ce396af25226fa8b038001609cb,4,0
gopher,90000,10,606.0,128e68301cfe11c990c74722edb101cf4a903451faa74025453cac7a6162b03d,4,0
gopher,100000,100,905.6,171f0cfbe43f6e7ba9e11b7dbed90ca0cbae0019745b1e5733fe82cd0b81c665,4,0
hero,10000,10,1165.0,12d28c1c24195a4e09228ee0375ebce0dde0e0a48659f87cd203913771141d5b,4,0
hero,20000,10,2566.5,20ed28f039d927a7886682a897340408aaf0bbe15dba7b44c0583e83b25e3337,4,0
hero,30000,10,3015.0,68da0f4da869ad641e5a9252d374c1af79a54f74b9d74ccb0eafa152173210d0,4,0
hero,40000,10,3028.5,31e22b2724011f4a79af0760b259d74e939a2d6eb99e4e19005d6181abf67053,4,0
hero,50000,10,3473.0,e7b0f2ac5f312b1dd434009f209a0b391604fc7aa4034e06b34ffc67ebee871d,4,0
hero,60000,10,3130.0,e57a2bd4bc277b5314cd013ec4d68162a8b3d13a48b9cef26dc07b9908b2a4aa,4,0
hero,70000,10,7171.0,688dfee0b0f9f8eb80577f7098a5f676efb529e51040a4999212fc481630a7c9,4,0
hero,80000,10,7504.0,1422e69455cf3c1d2d8daf1715060c4dfac31b3a2148284f35b7bfe2fac9f833,4,0
hero,90000,10,7521.0,e39bed6bdfd039504795633952e9061a8df696540d8ddb59a27354e7829dc8aa,4,0
hero,100000,100,7541.7,21f095b86de64dd132d99ddf5fe0c4af0fcf02cf761ed5e56733e1bd253650c0,4,0
jamesbond,10000,10,40.0,b24f2605451abe45b7ba8398098e270d64a93c8aed162edf529b05a36eec9a91,4,0
jamesbond,20000,10,35.0,0a08bf71d30c1d5f1f1f9a1c29c7788d573bb2fe3e69ef62b8644f6c62203907,4,0
jamesbond,30000,10,110.0,0c6c365e6ab3c50ffb4472b1053e202568e42a9dd008bf9843f4f0fafaaf44a2,4,0
jamesbond,40000,10,25.0,26d95779b4908d2b4e8729dec9b7f66a967b96a76e4ca8cf2bf2498baf2507a2,4,0
jamesbond,50000,10,265.0,8c1307847260a48c2897513d39fac19a2ed6bc2d7202e42bc71304043eecd7c6,4,0
jamesbond,60000,10,370.0,229f9a216b9fffa28f81aa9bd0af707d314ba7c0e00007d15c01609df5bc751a,4,0
jamesbond,70000,10,420.0,4b153e3438414fa8b1f2fdea448aeb4bb21426d140399a1e10b52abd1597414d,4,0
jamesbond,80000,10,380.0,98f719746e3a67182ab386218dac2b9f765301eb3e525eca9b17d6b306b34f58,4,0
jamesbond,90000,10,425.0,057534b98c30c4f29087d4b9098734f90375c729ac415c51480692c3cc994e19,4,0
jamesbond,100000,100,416.5,fbf4559b08997ec6a95b2e34a1f8af349391153c7d6ff5682d94d7f42c8633cc,4,0
kangaroo,10000,10,40.0,8b89f7b7e044c9617fbd2bdf563dcaa19ac3756c57e5e536b2ffe5859ba0f8d6,4,0
kangaroo,20000,10,0.0,249fd61833c096735d960cd94ad9b7e53db4c01ba8b4b22b5eb40f54bc3f42e7,4,0
kangaroo,30000,10,120.0,de98d9b05d5299697a6dc261660758acc9ce2a15d280a47f9c579e0c0c478f47,4,0
kangaroo,40000,10,280.0,28bf079e8d5f0966a20c362e752c21cfe2bc627140f83f2a1f89991124488b5e,4,0
kangaroo,50000,10,260.0,65a171944e260127af292c3cbc83fae1b93088faede33b989401fc0046c6a901,4,0
kangaroo,60000,10,680.0,9860ab82fa88ad68a205ca070360579060d81149d48edf9a1fc1ff5fa65c9726,4,0
kangaroo,70000,10,1080.0,65e62ea69860d6aba049b5abcf6fea6c48efdb400afc42b25fd18e484dcd92d5,4,0
kangaroo,80000,10,1240.0,1e6142271690ee12ad5f0df870f9779c5c5bfd5a6ad8ff77514f4e7c984a817c,4,0
kangaroo,90000,10,1120.0,e5b6458b945c2f5165fbb324f5e743c88e20221495084161af489089a98f3815,4,0
kangaroo,100000,100,1228.0,1e408d6a730515fec9e166eef9f4bf7697cb443f4b8fcc9c1f38cbdda1a266f2,4,0
krull,10000,10,1641.0,69abefacf8edd0c7599235dbeb7fb10b7d3aebf579dcb859b4dcb8ee03ea29dd,4,0
krull,20000,10,3014.0,50b0e1f8ec3148f4ac5b8b45420c0c392296cec4ec5dfaee14fa95f84ac44f0a,4,0
krull,30000,10,5243.0,ef47c7a8f57a5defda9a9671a8a9442745df9617004559884ac250f385cf3092,4,0
krull,40000,10,6506.0,05337a1f34e5db18676b4a8f9242756d3d545fa11d71875947dc1a344011350d,4,0
krull,50000,10,7000.0,5d4f767cffc4abfa6b8f95ac1b7e852e3cca932cb483d720a74d83d7081eea1c,4,0
krull,60000,10,13607.0,c67a09258990bba87210c6dc123aae160f630f39e66cfb042e7d76971293c56b,4,0
krull,70000,10,6973.0,0611922ceb48c17c2604b854b719918cb7a95237792ce4ef560b41a45674692a,4,0
krull,80000,10,7856.0,bec9089644132c5fc93fc6f06f42262d7ceea6f2ce416b7af1a2f87ee78d3ea6,4,0
krull,90000,10,8021.0,af07e46c7a6b096d2b3a7674c4be0f5db48dc97c5c85629b8169c2b5fccc0fb4,4,0
krull,100000,100,9683.9,7683276905249a8ba9cec0e6268b440238efa3ecb256f40a7d38e84cd0126763,4,0
kung_fu_master,10000,10,400.0,2d49120e20c61b4fb9689e97f492fd0c53323f6280e28101e2362eb18f23d80a,4,0
kung_fu_master,20000,10,6510.0,ad8bef7a7d7ccc9af9c539f9986aeebf74b65baeb96f6f10496eb66e1aaebbed,4,0
kung_fu_master,30000,10,9610.0,e3e55d6f690d2eb4fbbe59812231194c2b544ebb2c8ce7f1cfc7c6a4d7eb8249,4,0
kung_fu_master,40000,10,9850.0,3d4b7c574a63699dcd6e11e8830748e05b6de373f6ba2f9c3d0b39bdbbf556b2,4,0
kung_fu_master,50000,10,7860.0,57e339b94eea9a942dc90993051a3a4aaa560be1fab50b2f0017ada115c82de6,4,0
kung_fu_master,60000,10,11320.0,e5a6f7928fbd0c1c1524d8a9b7d49225d7e35ae6274fd2ad2705b038b00492e2,4,0
kung_fu_master,70000,10,11580.0,3c7970ac8958bb2a219c7f39cd8980b6edab5ecbb58d5c511ee78acf0a88f13d,4,0
kung_fu_master,80000,10,21660.0,fe8b4574d289abbad2b152c3f082af420b9ad204f9ec91f13b3acb70f99084bf,4,0
kung_fu_master,90000,10,26760.0,2bb9da060b2cdc79c3515659be631f5589df74e5f703ecea647a3110abaf532c,4,0
kung_fu_master,100000,100,22648.0,bcf6e1c4308f00536f7a9284ee1fc2fa59b989a453e1992a95455fa5188b5d36,4,0
ms_pacman,10000,10,370.0,6a4f4b0ef98264ddea0ca75f9e82dc5ef29ebdfbb16e06ba602a482d0d247011,4,0
ms_pacman,20000,10,396.0,f9a9e02fbfe23c95c41a4ae8acda3567c666230e360571981cb38b8861825947,4,0
ms_pacman,30000,10,387.0,2803bee72ac3d53a0c446ffe8f6f73e7ee17b4ce1995d36fba15aff41fa62751,4,0
ms_pacman,40000,10,618.0,d3e282fd9bee88beb76d1d5d2f1e5fad23315735c9a3cf02d4c2dbc9aff7806a,4,0
ms_pacman,50000,10,639.0,60913cdf36d79809279a0e8192f023a074a40e41e88fa183c4b2805f575f0a56,4,0
ms_pacman,60000,10,730.0,15c1a868749f170de7e3cc72305712ec7b1a4bfb5a789db08ab5618bba984cde,4,0
ms_pacman,70000,10,707.0,2c557e11b113fbe69b0de1c4d8a493530c1b2ba31a25873d777f7870b1340637,4,0
ms_pacman,80000,10,754.0,753814f4eb0b789cf574650dca6546209c822665cf3dc035dc870c018f71fdef,4,0
ms_pacman,90000,10,942.0,783a607ec41b15a5b4a88feaf4c37c2ba8ee09507f7f264c787e9d2987093175,4,0
ms_pacman,100000,100,863.9,696a4774acced29fe84de9fd7e0144b345570f46e453bbcbb6888a730843cc16,4,0
pong,10000,10,-20.6,7fb878903fe415ad86fcaaafac7c2f94a26a8acd859d9f0d471cd53ebbbf5652,4,0
pong,20000,10,-21.0,b5f7ca6a7aa389b5fc2f4a87028073d67ebcef9f859e188a9df572a779a5abba,4,0
pong,30000,10,-20.8,c6c443ed5d0ede9d984cdef662921ef8aaade9c0907cac7a831334829eaa1090,4,0
pong,40000,10,-17.3,9936d2ad6373126b9f769a428d0349275263ec8dbe3d0df0ee0c7268209421b4,4,0
pong,50000,10,-17.9,8801c5ce6d4da5c7a394ba0fb1b0fde933dbec392983da98779190ad52f6546f,4,0
pong,60000,10,-17.2,a6b60968d27adaa5a7d8202bc4737856e8aab9f77c00cece6dfcf100a1fb6011,4,0
pong,70000,10,-13.1,d4567a989af965107d48549bf8fb0637102e99cf1c8c191e77a7c0b261962e18,4,0
pong,80000,10,-17.1,232cd1861065751043c31ebe0aea2121ac597acec8ba39a9f812fdd9aa8644b2,4,0
pong,90000,10,-10.1,7301df0b2c6bc77ad8ab25387c01b05e11ecf820662483047e670d443d127c04,4,0
pong,100000,100,-10.04,be69e5c8cd18057905571c3e8db546742100aff93a7d24cce2faf28dd76d83da,4,0
private_eye,10000,10,0.0,19741f394977ce1fd23f7e39e551720875f894475dc0b970cfbd2d8564cc13ca,4,0
private_eye,20000,10,0.0,54858817d5e555cf0af205f3acf1235ca41cb0baeb0dc7aa881fa31ed73cabd1,4,0
private_eye,30000,10,30.0,940fdcdf5aa7213e8f3ede70215e71e8e3028827f953730b2475571c64782a5b,4,0
private_eye,40000,10,0.0,98212c1abf5fde01b626cf1f9c3428132a1395de1fc5e555ee5af45d49cb6725,4,0
private_eye,50000,10,0.0,05615a925dd299076f97c93f133976071e1737600b7cbed26c689f09530da618,4,0
private_eye,60000,10,0.0,71ee2320c92700976633f4a0c47aa6fffc87f51ef4cbf0a18d9ff12ad6b7b9be,4,0
private_eye,70000,10,0.0,843733258369334fbd24f278072ab9afb5601d6da287fee305ef6e5495b1421d,4,0
private_eye,80000,10,0.0,fff38fbb893cb51341aa957cf7b42d3ace0df331d0df6237b90e52a62f1744f7,4,0
private_eye,90000,10,80.0,e8a225b74fd2e136f763ccf7ef17e1aaebea70c073487a824574a6b2991f72fb,4,0
private_eye,100000,100,100.0,f1e8cd9e722b50c797a0ef72cc604ba789edd31bd9a94edaa5043165e2d03002,4,0
qbert,10000,10,192.5,9f9c80beed8b0939277b6582bcbe749c8610cb0ad3c87ae6d7a45d54378d2722,4,0
qbert,20000,10,260.0,5c8e025b7eed23c62875d6bfcc009d4a4d7bfad4e55a3b765a9f6ff82d82b04f,4,0
qbert,30000,10,410.0,78ca543616ceb2dcc197269b54c6cbf4bf468e85f4ecbdc7ca36617cdde9c2ea,4,0
qbert,40000,10,560.0,d3914c12d90972ca0b3fd34af62bc54923b47da989dc2d832a2e13abc58228b4,4,0
qbert,50000,10,702.5,9078a96f4be1a189f828ec6eb9a926d9843800e2a9f21d7815977b17213fcebf,4,0
qbert,60000,10,875.0,071dd66fdf2dc5bdf3b84674c3d5d9eeeb711a53a571423a24c40e5320b0d3f5,4,0
qbert,70000,10,732.5,02e816cd4f4d689dfae9e2fc613074810c585b0b6cb196a82f85ebbcfab0b205,4,0
qbert,80000,10,762.5,cfea32c22d170b8ec116fe8f7a775d7d04e9661607dac3f0dd991bf22906777a,4,0
qbert,90000,10,1037.5,5efac6ec6ea9037d4ffc38678f44231dfc4d34c7162d04fabd836fabddd8e8c0,4,0
qbert,100000,100,1056.0,24b88c59f60a122479af6e52484f191157f50a1f2cd7944438becf05b0782cfb,4,0
road_runner,10000,10,1230.0,387eab9468fe881cc7628cce36162267169b0f8cbf65c838a0b7d55434ed2497,4,0
road_runner,20000,10,6090.0,b528ea00edbe5178a4bb2a0d40e0af1cd075dca3f76bada399c58880adff136f,4,0
road_runner,30000,10,8910.0,80a2b8bfe0a750d7f3a4d9fc1de4fcae768bdbf93ef2870c969ffbecafc29ef9,4,0
road_runner,40000,10,10370.0,f23501cf765b2b44bfad1c9982d5ba9bf0c7ed618748ee02c410779b8901d945,4,0
road_runner,50000,10,10100.0,4c3f09a8d70407fcb735751b8659048651837a4caa0f9cb7ff988e6716f12e5d,4,0
road_runner,60000,10,9210.0,b2113a2315a3e0d37702066b24287ea6a138a0567886eb860d2c3752e2517445,4,0
road_runner,70000,10,10040.0,f1fd340578d4d3f96aed2be6909d25eaa05c71bc1940535a5deaa39d60074f66,4,0
road_runner,80000,10,9860.0,a7eb775ffb3553316989fc98c371297a9610f80824fdc79279ee5fe408761b06,4,0
road_runner,90000,10,9720.0,d6be601f24c8a292550b3ed4f3c6e0f8fcde8e08d9c7e1efdf9042ea4a1bd96f,4,0
road_runner,100000,100,9580.0,02adc4137f82740beaf7a781891d436dba267f9f36a3c691e897d160d9c3eb4c,4,0
seaquest,10000,10,244.0,4a8e2b9327f5110bb522ed45ebc76d8593d3d538c4ab1e1c83945cce2a8ef478,4,0
seaquest,20000,10,210.0,68d062f97d598118d97d03c7c8cac63e6aba4c6147b0b88941e9c2a4f64fac99,4,0
seaquest,30000,10,544.0,cfa5ce7db16332907f955999a9f5153d8094b76d97a5682dcb813cc9e4d0a638,4,0
seaquest,40000,10,396.0,d2bdcbbcc7ead92fe990f827a119629af6d57757e5852cae08295ab1e60f2dd3,4,0
seaquest,50000,10,390.0,82467474294d5a855c9facb760793a5d2559c13e69325d2102aab4888c9e2088,4,0
seaquest,60000,10,334.0,b3251ccdcb882fe837046a8f9a23e1607991f1b2470c634760b7baa95f34d266,4,0
seaquest,70000,10,470.0,84c60c7867c4d3ef192c9873f08f9dbb51288c0e76f7c190a261e756b4f3dc7d,4,0
seaquest,80000,10,324.0,77cc0b5ede879ee2dde47b78bb59bba3c213ca9a05845c2215599b6b54413a47,4,0
seaquest,90000,10,480.0,a6f29ca2abeab4cfd0d740bc42bbca57a41b4f4e4f5800509c7c3f6abb8184ae,4,0
seaquest,100000,100,429.2,d91863e55dd8d4e77a45e07f387b119c5fd77664df150c57e3ff4fb7219c4009,4,0
up_n_down,10000,10,1322.0,6ec72fc58ea165d56fcf1b2325b199257703d71e4dc4f1b7dde377a156896ebd,4,0
up_n_down,20000,10,30617.0,eb968884f74fc6d401b68d2e1eb93269a5e2396d4ea8c5ec27878e966049b06c,4,0
up_n_down,30000,10,11985.0,c39ef6c631b1187e268e211fe5d067fc3a84181ddf64419e2f9b82cc300e82f7,4,0
up_n_down,40000,10,2859.0,0b793e5c6d75cd61b28cf5c72c9b8039f7577353d22fc817e062378872736e4a,4,0
up_n_down,50000,10,19980.0,26e77b8c883ac256cddc2b1d269329e01c4b3f8b1e199b04420a39022b495362,4,0
up_n_down,60000,10,8645.0,6c8c514195b900d8195aa717eada65479b4755f87ab051059e4ed941e1450f43,4,0
up_n_down,70000,10,24693.0,d4e9b2a9035b0544223817dae4eb962d4fedd1a9bcd5695442f2f12fb47af5d4,4,0
up_n_down,80000,10,24428.0,36b3505267a48073f81119d1edcf30b1e2ca3099c9a1c3134b04e064d27892b6,4,0
up_n_down,90000,10,11395.0,6ebb39eb574f5e8f66db40c61ee9a2be7a6dcade6dbbbc3ccb1781bef29f26e8,4,0
up_n_down,100000,100,11140.1,a478a71237b0331e411dab70e7bb4d7b8efe2eeb96c93f15ee1e7a3f5649ca88,4,0
