method,game,seed,agent_steps,return
Constraint suite (seed 0; training episodes),chopper_command,0,51920,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,52179,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,52423,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,52748,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,53162,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,53658,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,55403,1700.0
Constraint suite (seed 0; training episodes),chopper_command,0,55780,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,56185,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,57963,1200.0
Constraint suite (seed 0; training episodes),chopper_command,0,58613,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,58913,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,59805,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,60168,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,60587,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,60848,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,61106,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,61530,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,62165,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,62456,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,63500,1200.0
Constraint suite (seed 0; training episodes),chopper_command,0,63745,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,64533,1300.0
Constraint suite (seed 0; training episodes),chopper_command,0,64830,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,65039,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,65541,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,65847,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,66167,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,66382,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,66635,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,67278,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,67890,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,68156,200.0
Constraint suite (seed 0; training episodes),chopper_command,0,68644,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,68941,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,69183,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,69439,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,69900,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,70145,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,70399,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,70641,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,70952,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,71367,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,71645,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,72245,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,72806,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,73355,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,74028,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,74282,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,74711,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,75171,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,75556,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,76496,1300.0
Constraint suite (seed 0; training episodes),chopper_command,0,77354,1300.0
Constraint suite (seed 0; training episodes),chopper_command,0,77940,1200.0
Constraint suite (seed 0; training episodes),chopper_command,0,78241,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,78861,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,79398,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,79719,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,80049,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,80297,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,80948,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,82663,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,83036,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,83322,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,83547,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,83804,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,84111,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,84733,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,85156,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,85417,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,85864,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,86251,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,86620,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,86859,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,87400,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,87978,1400.0
Constraint suite (seed 0; training episodes),chopper_command,0,88232,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,88675,300.0
Constraint suite (seed 0; training episodes),chopper_command,0,89133,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,89504,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,89790,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,90217,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,90542,400.0
Constraint suite (seed 0; training episodes),chopper_command,0,91063,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,91647,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,92006,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,92534,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,93025,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,93396,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,93783,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,94078,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,94334,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,94589,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,95095,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,95482,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,96002,1200.0
Constraint suite (seed 0; training episodes),chopper_command,0,96613,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,96914,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,97330,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,97685,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,98099,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,98467,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,99117,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,99889,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,100134,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,100420,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,100741,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,101319,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,101580,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,103054,1500.0
Constraint suite (seed 0; training episodes),chopper_command,0,103387,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,103686,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,104325,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,104623,700.0
Constraint suite (seed 0; training episodes),chopper_command,0,105144,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,105400,500.0
Constraint suite (seed 0; training episodes),chopper_command,0,106014,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,106262,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,106601,900.0
Constraint suite (seed 0; training episodes),chopper_command,0,106994,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,107388,600.0
Constraint suite (seed 0; training episodes),chopper_command,0,108152,1100.0
Constraint suite (seed 0; training episodes),chopper_command,0,108395,800.0
Constraint suite (seed 0; training episodes),chopper_command,0,108694,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,109155,1200.0
Constraint suite (seed 0; training episodes),chopper_command,0,109433,1000.0
Constraint suite (seed 0; training episodes),chopper_command,0,109902,800.0
Constraint suite (seed 0; training episodes),crazy_climber,0,2253,4800.0
Constraint suite (seed 0; training episodes),crazy_climber,0,5379,8600.0
Constraint suite (seed 0; training episodes),crazy_climber,0,8745,6100.0
Constraint suite (seed 0; training episodes),crazy_climber,0,10961,11000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,13416,11000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,15934,28800.0
Constraint suite (seed 0; training episodes),crazy_climber,0,19370,29500.0
Constraint suite (seed 0; training episodes),crazy_climber,0,22307,28300.0
Constraint suite (seed 0; training episodes),crazy_climber,0,25384,52900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,27881,29500.0
Constraint suite (seed 0; training episodes),crazy_climber,0,30150,37600.0
Constraint suite (seed 0; training episodes),crazy_climber,0,32630,38900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,35356,32500.0
Constraint suite (seed 0; training episodes),crazy_climber,0,39533,81400.0
Constraint suite (seed 0; training episodes),crazy_climber,0,42076,42900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,44787,38700.0
Constraint suite (seed 0; training episodes),crazy_climber,0,47378,50000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,50654,50900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,52979,39500.0
Constraint suite (seed 0; training episodes),crazy_climber,0,56198,66100.0
Constraint suite (seed 0; training episodes),crazy_climber,0,58775,33300.0
Constraint suite (seed 0; training episodes),crazy_climber,0,63078,87500.0
Constraint suite (seed 0; training episodes),crazy_climber,0,65528,28900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,69530,77300.0
Constraint suite (seed 0; training episodes),crazy_climber,0,71734,37600.0
Constraint suite (seed 0; training episodes),crazy_climber,0,75782,100000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,78624,55300.0
Constraint suite (seed 0; training episodes),crazy_climber,0,81068,32100.0
Constraint suite (seed 0; training episodes),crazy_climber,0,83248,38000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,85436,38900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,88223,58400.0
Constraint suite (seed 0; training episodes),crazy_climber,0,92376,87600.0
Constraint suite (seed 0; training episodes),crazy_climber,0,94647,28900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,96915,44900.0
Constraint suite (seed 0; training episodes),crazy_climber,0,99482,51000.0
Constraint suite (seed 0; training episodes),crazy_climber,0,103092,96100.0
Constraint suite (seed 0; training episodes),crazy_climber,0,107293,69500.0
Constraint suite (seed 0; training episodes),demon_attack,0,217,30.0
Constraint suite (seed 0; training episodes),demon_attack,0,801,70.0
Constraint suite (seed 0; training episodes),demon_attack,0,2021,150.0
Constraint suite (seed 0; training episodes),demon_attack,0,2399,60.0
Constraint suite (seed 0; training episodes),demon_attack,0,4114,250.0
Constraint suite (seed 0; training episodes),demon_attack,0,9891,235.0
Constraint suite (seed 0; training episodes),demon_attack,0,10935,265.0
Constraint suite (seed 0; training episodes),demon_attack,0,11925,235.0
Constraint suite (seed 0; training episodes),demon_attack,0,13001,205.0
Constraint suite (seed 0; training episodes),demon_attack,0,14110,220.0
Constraint suite (seed 0; training episodes),demon_attack,0,14865,140.0
Constraint suite (seed 0; training episodes),demon_attack,0,15477,100.0
Constraint suite (seed 0; training episodes),demon_attack,0,15773,70.0
Constraint suite (seed 0; training episodes),demon_attack,0,16196,80.0
Constraint suite (seed 0; training episodes),demon_attack,0,18528,310.0
Constraint suite (seed 0; training episodes),demon_attack,0,19910,220.0
Constraint suite (seed 0; training episodes),demon_attack,0,20304,90.0
Constraint suite (seed 0; training episodes),demon_attack,0,21887,325.0
Constraint suite (seed 0; training episodes),demon_attack,0,22916,175.0
Constraint suite (seed 0; training episodes),demon_attack,0,23759,110.0
Constraint suite (seed 0; training episodes),demon_attack,0,24815,220.0
Constraint suite (seed 0; training episodes),demon_attack,0,26011,205.0
